Porter's Pass,,,,
,,,,
date,probe_1,probe_2,probe_3,probe_4
11/19/20 02:36:37 PM,0.3584,0.2639,0.4128,0.3765
11/19/20 03:06:37 PM,0.3584,0.2632,0.4114,0.3773
11/19/20 03:36:37 PM,0.3576,0.2618,0.4107,0.3773
11/19/20 04:06:37 PM,0.3569,0.261,0.4092,0.378
11/19/20 04:36:37 PM,0.3576,0.2603,0.4078,0.3787
11/19/20 05:06:37 PM,0.3555,0.2603,0.4063,0.3773
11/19/20 05:36:37 PM,0.3547,0.2596,0.4049,0.378
11/19/20 06:06:37 PM,0.3547,0.2589,0.4034,0.3787
11/19/20 06:36:37 PM,0.3547,0.2581,0.4027,0.3787
11/19/20 07:06:37 PM,0.3533,0.2574,0.4012,0.3794
11/19/20 07:36:37 PM,0.3547,0.2567,0.4012,0.3809
11/19/20 08:06:37 PM,0.3533,0.256,0.4012,0.3802
11/19/20 08:36:37 PM,0.3526,0.2552,0.3998,0.3816
11/19/20 09:06:37 PM,0.3526,0.2545,0.399,0.3823
11/19/20 09:36:37 PM,0.3518,0.2545,0.3983,0.3823
11/19/20 10:06:37 PM,0.3518,0.2538,0.3976,0.3823
11/19/20 10:36:37 PM,0.3518,0.253,0.3969,0.3823
11/19/20 11:06:37 PM,0.3511,0.2523,0.3961,0.3831
11/19/20 11:36:37 PM,0.3511,0.2516,0.3961,0.3831
11/20/20 12:06:37 AM,0.3504,0.2516,0.3947,0.3831
11/20/20 12:36:37 AM,0.3504,0.2509,0.3947,0.3838
11/20/20 01:06:37 AM,0.3496,0.2509,0.3932,0.3831
11/20/20 01:36:37 AM,0.3496,0.2501,0.3932,0.3838
11/20/20 02:06:37 AM,0.3496,0.2501,0.3925,0.3845
11/20/20 02:36:37 AM,0.3489,0.2494,0.3918,0.3838
11/20/20 03:06:37 AM,0.3489,0.2494,0.3911,0.3845
11/20/20 03:36:37 AM,0.3482,0.2487,0.3911,0.3845
11/20/20 04:06:37 AM,0.3482,0.2487,0.3903,0.3845
11/20/20 04:36:37 AM,0.3482,0.248,0.3903,0.3845
11/20/20 05:06:37 AM,0.3475,0.248,0.3896,0.3845
11/20/20 05:36:37 AM,0.3475,0.2472,0.3889,0.3852
11/20/20 06:06:37 AM,0.3467,0.2472,0.3881,0.3852
11/20/20 06:36:37 AM,0.3467,0.2472,0.3881,0.3852
11/20/20 07:06:37 AM,0.3467,0.2465,0.3874,0.3852
11/20/20 07:36:37 AM,0.3467,0.2465,0.3867,0.3852
11/20/20 08:06:37 AM,0.3467,0.2458,0.3867,0.3852
11/20/20 08:36:37 AM,0.3453,0.2458,0.3867,0.3831
11/20/20 09:06:37 AM,0.346,0.2458,0.386,0.3845
11/20/20 09:36:37 AM,0.3453,0.2458,0.3852,0.3845
